도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
심곡도서관,인천광역시,서구,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,237,77649,37,3051,5,14,인천광역시 서구 심곡로 31,인천광역시서구시설관리공단,032-568-0133,,,,37.5424302,126.6732215,2025-11-14,3560000,인천광역시 서구
검단도서관,인천광역시,서구,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,265,59282,43,0,5,14,인천광역시 서구 완정로92번길 18,인천광역시서구시설관리공단,032-561-4117,,,,37.600564,126.6653487,2025-11-14,3560000,인천광역시 서구
석남도서관,인천광역시,서구,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,198,61945,40,4177,5,14,인천광역시 서구 서달로137번길 6-12,인천광역시서구시설관리공단,032-575-2600,,,,37.511809,126.678265,2025-11-14,3560000,인천광역시 서구
음성교육도서관,충청북도,음성군,공공도서관,월+법정 공휴일,09:00,21:00,09:00,18:00,00:00,00:00,183,46492,35,3039,5,21,충청북도 음성군 음성읍 시장로 126번길 29,음성교육도서관,043-873-2977,1540,1354,http://www.eselib.go.kr,36.939649,127.6936219,2024-12-11,8101000,충청북도교육청 충청북도음성교육지원청
금왕교육도서관,충청북도,음성군,공공도서관,매주 월요일+1월 1일+설날·추석 연휴+대체공휴일+일요일을 제외한 관공서 공휴일(공휴일이 일요일과 중복될 경우 휴관),09:00,21:00,09:00,18:00,09:00,18:00,238,71418,56,3609,5,15,충청북도 음성군 금왕읍 응천서길 27번길 33,충청북도교육청,043-877-8761,3344.1,1584.51,https://www.gwelib.go.kr,36.990087,127.5922381,2024-12-11,8101000,충청북도교육청 충청북도음성교육지원청
비올레 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,21,1500,0,0,5,14,전라남도 무안군 삼향읍 남악5로22번길 10 (근화베아체비올레),남악근화베아채비올레관리사무소,061-284-5700,126,126,,34.807269,126.471002,2025-11-25,4950000,전라남도 무안군
모아 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,2120,2,0,5,14,전라남도 무안군 몽탄면 몽탄로 793 (몽탄면복지회관 2층),몽탄마을도서관,,164,164,,34.936413,126.504561,2025-11-25,4950000,전라남도 무안군
금빛하늘 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,13,3571,0,0,0,0,"전라남도 무안군 삼향읍 남악5로72번길 81-21, (남악골드디움2차)",남악골드디움2차관리사무소,061-287-2609,52.82,52.82,,34.810631,126.479265,2025-11-25,4950000,전라남도 무안군
원평산 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,6,11000,3,0,5,99,전라남도 무안군 현경면 원평산길 53-3 (마을경로당 내),원평산마을도서관,061-453-2511,36.63,36.63,,35.022639,126.434406,2025-11-25,4950000,전라남도 무안군
자람터 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,30,6869,0,0,0,0,전라남도 무안군 삼향읍 남악3로 39 (남악 펠리시티 1차),남악펠리시티1차 관리사무소,061-281-9123,147.1,147.1,,34.809439,126.4597798,2025-11-25,4950000,전라남도 무안군
훈민정음 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,24,10000,2,0,5,99,전라남도 무안군 삼향읍 남악5로22번길 20 (근화베아채스위트),남악근화베아채스위트관리사무소,061-285-7846,92.4,92.4,,34.807042,126.473095,2025-11-25,4950000,전라남도 무안군
사랑으로열린(작은)도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,2000,1,0,5,99,전라남도 무안군 삼향읍 남악5로 72번길 7 (남악부영사랑으로),남악부영애시앙관리사무소,061-287-0890,40.2,40.2,,34.813861,126.471852,2025-11-25,4950000,전라남도 무안군
신성작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,10,2200,0,0,0,0,전라남도 무안군 청계면 태봉안길 8-5 (신성교회),신성교회,061-454-0853,33.06,33.06,,34.948235,126.444805,2025-11-25,4950000,전라남도 무안군
남악주공2단지 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,35,3850,0,0,0,0,전라남도 무안군 삼향읍 남악2로 74번길 13 (남악오룡주공 주민복지관),남악주공오룡마을관리사무소,061-287-2072,68.97,68.97,,34.812189,126.4557098,2025-11-25,4950000,전라남도 무안군
근화베아채 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,20,6500,0,0,5,14,전라남도 무안군 삼향읍 남악4로 82번길 31 (근화베아채),남악근화베아채관리사무소,061-282-3883,73,73,,34.812626,126.469805,2025-11-25,4950000,전라남도 무안군
아낌없이주는나무 작은도서관,전라남도,무안군,작은도서관,일+법정공휴일,10:00,18:00,14:00,18:00,00:00,00:00,40,12400,25,220,5,14,"전라남도 무안군 삼향읍 남악2로74번길 42, (회룡마을 주공아파트)",남악주공회룡마을,061-287-1949,130.72,130.72,,34.812529,126.458395,2025-11-25,4950000,전라남도 무안군
남악아이파크작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,15,5000,0,0,5,14,전라남도 무안군 삼향읍 남악2로 74번길 14 (현대아이파크주민복지관),남악아이파크관리사무소,061-281-2730,33.99,33.99,,34.811484,126.455633,2025-11-25,4950000,전라남도 무안군
경남아너스빌 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,44,2519,0,0,5,14,전라남도 무안군 삼향읍 남악5로22번길 60 (남악경남아너스빌),경남아너스빌관리사무소,061-285-1864,88.2,88.2,,34.808649,126.475398,2025-11-25,4950000,전라남도 무안군
꿈이있는 문고,전라남도,무안군,작은도서관,토+일+법정공휴일,11:00,18:00,00:00,00:00,00:00,00:00,18,2800,0,0,0,0,전라남도 무안군 무안읍 성남1길 106번지 (꿈이있는교회),꿈이있는교회,061-453-6801,50,50,,34.983413,126.471860,2025-11-25,4950000,전라남도 무안군
운남 에덴문고,전라남도,무안군,작은도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,20,5000,0,0,0,0,전라남도 무안군 운남면 운해로 577-13 (운남중앙교회),운남중앙교회,061-452-4679,66.11,66.11,,34.9611453,126.339737,2025-11-25,4950000,전라남도 무안군
구세군 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,13:00,18:00,00:00,00:00,00:00,00:00,19,1000,0,0,0,0,전라남도 무안군 삼향읍 덕영길 15-8 (구세군지산교회),구세군 교회,061-281-4779,44.26,44.26,,34.877836,126.423385,2025-11-25,4950000,전라남도 무안군
무안군립도서관,전라남도,무안군,공공도서관,월+법정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,150,34989,10,1731,5,14,전라남도 무안군 무안읍 면성1길 130,전라남도 무안군청,061-450-5465,1300,1300,https://lib.muan.go.kr,34.98706089,126.471915,2025-11-25,4950000,전라남도 무안군
월평도서관,대전광역시,서구,공공도서관,매주금요일 및 국가지정공휴일,08:00,22:00,08:00,18:00,08:00,18:00,530,88182,42,4644,10,14,대전광역시 서구 한밭대로 664(갈마동),대전광역시 서구청,042-288-4870,1488,3584,http://www.seogu.go.kr/learning/wolpyeonglib/index.do,36.35708549,127.3721704,2025-12-04,3660000,대전광역시 서구
갈마도서관,대전광역시,서구,공공도서관,매주월요일 및 국가지정공휴일,08:00,22:00,08:00,18:00,08:00,18:00,308,205523,53,8462,10,14,대전광역시 서구 신갈마로127번길 138,대전광역시 서구청,042-288-4740,1488,2706,http://www.seogu.go.kr/learning/galmalib/index.do,36.3408346,127.3656951,2025-12-04,3660000,대전광역시 서구
어린이도서관,대전광역시,서구,공공도서관,매주금요일 및 국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,150,68856,18,3781,10,14,대전광역시 서구 정림동로 25,대전광역시 서구청,042-288-4830,859,530,http://www.seogu.go.kr/learning/childlib/index.do,36.30504773,127.3684557,2025-12-04,3660000,대전광역시 서구
둔산도서관,대전광역시,서구,공공도서관,매주월요일 및 국가지정공휴일,08:00,22:00,08:00,18:00,08:00,18:00,160,148099,41,2572,10,14,대전광역시 서구 청사로 263,대전광역시 서구청,042-288-4800,999,2367,http://www.seogu.go.kr/learning/dunsanlib/index.do,36.360054,127.3931883,2025-12-04,3660000,대전광역시 서구
가수원도서관,대전광역시,서구,공공도서관,매주월요일 및 국가지정공휴일,08:00,22:00,08:00,18:00,08:00,18:00,372,172148,43,3815,10,14,대전광역시 서구 가수원로 91-11,대전광역시 서구청,042-288-4770,4887,3877,http://www.seogu.go.kr/learning/gasuwonlib/index.do,36.301633,127.3489232,2025-12-04,3660000,대전광역시 서구
문래도서관,서울특별시,영등포구,공공도서관,매주 월요일+법정공휴일,09:00,22:00,09:00,17:00,09:00,17:00,262,73225,38,2736,10,21,서울특별시 영등포구 문래로20길 49,영등포문화재단,02-2629-8600,,1796,https://www.ydplib.or.kr,37.51675466,126.8914728,2025-09-04,3180000,서울특별시 영등포구
선유도서관,서울특별시,영등포구,공공도서관,매주 월요일+법정공휴일,09:00,22:00,09:00,17:00,09:00,17:00,263,72236,43,1529,10,21,서울특별시 영등포구 선유로 43가길 10-8,영등포문화재단,02-2163-0800,896,2339,https://www.ydplib.or.kr,37.53333074,126.892938,2025-09-04,3180000,서울특별시 영등포구
여의샛강도서관,서울특별시,영등포구,공공도서관,매주 월요일+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,90,31398,0,15761,10,21,서울특별시 영등포구 여의대로 24,영등포문화재단,02-2629-2222,,458,https://www.ydplib.or.kr,37.5221797,126.9199179,2025-09-04,3180000,서울특별시 영등포구
영등포본동공립작은도서관,서울특별시,영등포구,작은도서관,매주 토요일+일요일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,8,9251,0,0,10,21,서울특별시 영등포구 신길로61길 17,서울특별시 영등포구청,02-847-8883,,65,https://www.ydplib.or.kr/small,37.514649,126.9093387,2025-09-04,3180000,서울특별시 영등포구
청소년문화의집공립작은도서관,서울특별시,영등포구,작은도서관,매주 일요일+월요일+법정공휴일,10:00,17:00,10:00,17:00,00:00,00:00,8,11449,0,0,10,21,서울특별시 영등포구 영등포로64길15,서울특별시 영등포구청,02-843-5935,,50,https://www.ydplib.or.kr/small,37.51365785,126.9170766,2025-09-04,3180000,서울특별시 영등포구
청운문학도서관,서울특별시,종로구,공공도서관,월+1월1일+설+추석,09:00,21:00,09:00,21:00,00:00,00:00,115,44784,0,0,10,15,서울특별시 종로구 자하문로36길 40,종로문화재단,070-4680-4032,1238.5,744.8,http://lib.jongno.go.kr/,37.5903786,126.9659189,2025-12-02,3000000,서울특별시 종로구
올누림도서관,충청북도,단양군,공공도서관,매주 월요일 및 공휴일(일요일 제외),09:00,22:00,09:00,22:00,09:00,22:00,201,82046,42,7071,10,14,충청북도 단양군 단양읍 군청로 85,충청북도 단양군 문화예술과,043-420-2966,3374.56,6447.88,https://www.danyang.go.kr/lib/front/,36.986491377,128.3628714917,2025-12-04,4480000,충청북도 단양군
매포도서관,충청북도,단양군,공공도서관,매주 월요일 및 공휴일(일요일 제외),09:00,18:00,09:00,18:00,09:00,18:00,62,48764,15,1060,10,14,충청북도 단양군 매포읍 평동로 111-43,충청북도 단양군 문화예술과,043-422-1937,1311.6,1411.59,https://www.danyang.go.kr/mepolib,37.03248494,128.2973221,2025-12-04,4480000,충청북도 단양군
희망주는 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,18,1500,0,100,0,0,전라남도 무안군 삼향읍 남악4로82번가길 12,주내희망교회,061-283-6735,36,36,,34.81357411,126.4671786,2025-11-25,4950000,전라남도 무안군
대중 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,23,1500,0,0,2,7,전라남도 무안군 삼향읍 남악4로 60번길 39,대중교회,061-284-8414,69.3,69.3,,34.8112502,126.470479,2025-11-25,4950000,전라남도 무안군
오룡푸르지오1차 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,1200,1,0,5,14,전라남도 무안군 일로읍 오룡중앙동로 37,오룡 푸르지오1차관리사무소,061-281-1315,59.867,59.867,,34.80539948,126.4866633,2025-11-25,4950000,전라남도 무안군
오룡푸른꿈 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,14:00,00:00,00:00,00:00,00:00,00:00,24,4300,0,40,5,14,전라남도 무안군 일로읍 오룡중앙동로 65,오룡 푸르지오2차관리사무소,061-281-0781,204.5574,204.5574,,34.80354859,126.4852733,2025-11-25,4950000,전라남도 무안군
호반써밋1차 작은도서관,전라남도,무안군,작은도서관,법정공휴일,09:00,23:00,09:00,23:00,09:00,23:00,12,1797,0,0,5,14,전라남도 무안군 일로읍 오룡번영로 131 (호반써밋1차 아파트),오룡 호반써밋1차관리사무소,061-285-9826,41.61,41.61,,34.80831032,126.482805,2025-11-25,4950000,전라남도 무안군
호반써밋2차 작은도서관,전라남도,무안군,작은도서관,법정공휴일,10:00,17:00,10:00,17:00,10:00,17:00,12,1135,0,0,0,0,전라남도 무안군 일로읍 오룡번영로 153 (호반써밋2차 아파트),오룡 호반써밋2차관리사무소,061-285-9967,41.61,41.61,,34.80823234,126.485921,2025-11-25,4950000,전라남도 무안군
책속의길 작은도서관,전라남도,무안군,작은도서관,일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,30,3600,0,0,0,0,전라남도 무안군 삼향읍 남악5로60번길 31-8,황윤정,,99.72,99.72,,34.81033981,126.474976,2025-11-25,4950000,전라남도 무안군
센트웰 작은도서관,전라남도,무안군,작은도서관,일+법정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,56,2246,0,0,0,0,전라남도 무안군 삼향읍 남악로 250번길 60 108동1층 (남악센트레빌리버파크),남악센트레빌리버파크관리사무소,,72.4,72.4,,34.800745,126.469285,2025-11-25,4950000,전라남도 무안군
물바위학교 작은도서관,전라남도,무안군,작은도서관,일+법정공휴일,10:00,16:00,10:00,16:00,00:00,00:00,60,3700,0,60,0,0,전라남도 무안군 현경면 가입안길 23-4,이덕복,061-453-5208,545,545,,35.089549,126.338998,2025-11-25,4950000,전라남도 무안군
일로도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,11:00,17:00,00:00,00:00,00:00,00:00,40,5000,0,0,5,14,전라남도 무안군 일로읍 일로로 90-2 (목포무안신안축협 일로지점 2층),법인(인의예술회),,70,70,,34.848071,126.495282,2025-11-25,4950000,전라남도 무안군
나무늘보 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,11:00,18:00,00:00,00:00,00:00,00:00,30,7000,3,0,0,0,전라남도 무안군 무안읍 성남2길 48,안윤옥,,90.5,90.5,,34.987856,126.476092,2025-11-25,4950000,전라남도 무안군
남악휴먼시아3단지 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,3988,0,0,5,14,전라남도 무안군 삼향읍 남악4로34번길 7 (무안남악3휴먼시아),남악휴먼시아3단지관리사무소,061-285-3345,85.416,85.416,,34.8094595,126.467117,2025-11-25,4950000,전라남도 무안군
남악모아엘가 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,20,3990,5,0,5,14,전라남도 무안군 삼향읍 남악4로34번길 8 (남악신도시 모아엘가2차),남악모아엘가2차관리사무소,061-287-8856,57,57,,34.808271,126.467221,2025-11-25,4950000,전라남도 무안군
별마당 작은도서관,전라남도,무안군,작은도서관,토+일+법정공휴일,10:00,19:00,00:00,00:00,00:00,00:00,20,1900,0,0,5,14,전라남도 무안군 일로읍 일로중앙로 25 (일로지역아동센터),일로지역아동센터,061-287-1577,33,33,,34.850271,126.490946,2025-11-25,4950000,전라남도 무안군
